Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
96,1633547880165,-0.21777344,0.17871094,0.97265625,-0.1875,0.15625,0.40625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
97,1633547880198,-0.22070312,0.16503906,0.96875,0.03125,0.40625,-0.15625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
98,1633547880227,-0.22363281,0.17285156,0.96875,-0.25,-0.0929562165775401,-0.46875,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
99,1633547880285,-0.21484375,0.17480469,0.9746094,-0.07382185828877,0.21875,-0.46875,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
100,1633547880319,-0.21679688,0.17285156,0.97265625,-0.09375,0.03125,-0.09375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
101,1633547880346,-0.22460938,0.17578125,0.9707031,-0.03125,-0.28125,0.21875,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
102,1633547880407,-0.22265625,0.16992188,0.9736328,0.65625,0.34375,0.28125,-12.875,-17.0625,-60.1875,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
103,1633547880438,-0.22363281,0.17480469,0.97753906,-0.07382185828877,0.40625,0.4375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
104,1633547880466,-0.22070312,0.18554688,0.9580078,0.09375,-0.15625,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
105,1633547880526,-0.2109375,0.17773438,0.9560547,-0.3125,-0.46875,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
106,1633547880556,-0.21386719,0.17285156,0.9589844,0.15625,-0.03125,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
107,1633547880586,-0.22460938,0.18066406,0.9765625,0.09375,-0.03125,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
108,1633547880645,-0.2265625,0.18164062,0.96972656,-0.3125,-0.15625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
109,1633547880677,-0.21484375,0.18164062,0.97753906,-0.5625,-0.28125,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
110,1633547880706,-0.21777344,0.17382812,0.9863281,-0.09375,-0.15625,0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
111,1633547880766,-0.2109375,0.18457031,0.97265625,-0.1875,-0.21875,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
112,1633547880797,-0.21191406,0.17578125,0.9746094,-0.09375,0.09375,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
113,1633547880827,-0.22070312,0.17480469,0.98046875,-0.375,-0.34375,0.4375,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
114,1633547880886,-0.21777344,0.1796875,0.97265625,0.03125,-0.28125,-0.0625,-12.4375,-17.0625,-59.1875,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
115,1633547880917,-0.21972656,0.1796875,0.96191406,-0.15625,-0.15625,-0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
116,1633547880948,-0.2265625,0.17285156,0.97265625,-0.15625,-0.40625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
117,1633547881007,-0.21484375,0.18066406,0.98828125,-0.1875,-0.15625,-0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
118,1633547881036,-0.22363281,0.17480469,0.9716797,-0.1875,-0.40625,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
119,1633547881067,-0.20898438,0.1796875,0.9736328,-0.4375,-0.34375,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
120,1633547881127,-0.21679688,0.17480469,0.96875,-0.1875,-0.21875,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
121,1633547881158,-0.21289062,0.18066406,0.9785156,-0.3125,-0.28125,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
122,1633547881187,-0.21484375,0.17871094,0.96484375,-0.375,-0.34375,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
123,1633547881247,-0.22167969,0.17285156,0.9638672,-0.375,-0.40625,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
124,1633547881276,-0.22070312,0.16992188,0.97265625,-0.03125,-0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
125,1633547881307,-0.22070312,0.171875,0.9638672,-0.1875,-0.21875,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
126,1633547881367,-0.21191406,0.16699219,0.95703125,-0.3125,-0.15625,-0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
127,1633547881396,-0.21484375,0.17675781,0.96777344,-0.03125,-0.21875,0.0,-11.25,-16.4375,-59.625,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
128,1633547881426,-0.22949219,0.17480469,0.96484375,0.21875,0.09375,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
129,1633547881487,-0.21679688,0.16015625,0.9765625,-0.1875,0.15625,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s1724067,,Thingy_s1724067_Lying down right_06-10-2021_20-18-42
