Unnamed: 0,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
107,1633548333435,-0.4638672,0.16992188,0.09375,-12.03125,-31.90625,-10.34375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
108,1633548333465,-0.5654297,0.1484375,0.020507812,-48.40625,-8.53125,-14.0625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
109,1633548333496,-0.0625,0.034179688,0.103515625,-38.03125,26.5,-16.6875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
110,1633548333556,-0.83984375,-0.0087890625,-0.6279297,-43.90625,3.78125,-8.625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
111,1633548333586,-1.9902344,0.421875,-0.5595703,-90.9375,33.09375,-11.8125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
112,1633548333617,-1.9902344,2.0048828,-0.17773438,-26.3125,-193.0,-45.90625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
113,1633548333677,2.0097656,0.81152344,-0.3330078,-111.15625,98.625,-30.78125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
114,1633548333708,-0.9042969,-0.31054688,-0.24902344,-42.71875,118.46875,58.09375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
115,1633548333735,-1.8164062,-1.9951172,1.1259766,95.6875,18.0625,-13.5,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
116,1633548333796,-0.103515625,0.15136719,0.9628906,55.15625,125.0625,70.0,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
117,1633548333827,-0.62597656,-0.09375,0.45117188,20.8125,10.375,88.71875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
118,1633548333855,-1.1123047,-0.53125,0.045898438,-36.3125,70.3125,9.5,-66.3125,57.625,-70.875,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
119,1633548333914,-1.1123047,0.052734375,-0.26367188,3.28125,23.125,-0.3125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
120,1633548333945,-0.953125,0.5673828,0.01953125,32.59375,1.21875,31.40625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
121,1633548333976,-0.7949219,1.0351562,-0.29003906,-8.8125,23.5,38.25,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
122,1633548334040,-1.0126953,0.40234375,-0.1796875,4.875,44.0,45.4375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
123,1633548334071,-1.2470703,-0.18359375,0.0009765625,-10.5,38.28125,4.875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
124,1633548334098,-0.7949219,0.109375,-0.05078125,14.59375,4.8125,12.96875,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
125,1633548334154,-0.82910156,0.33398438,0.057617188,9.34375,5.9375,17.5625,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
126,1633548334186,-1.0488281,0.22070312,-0.13671875,-7.09375,17.40625,10.84375,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
127,1633548334218,-1.0996094,0.21875,-0.13476562,7.8125,3.90625,6.28125,0.0,0.0,0.0,Thingy,Falling on knees,48,s1724067,,Thingy_s1724067_Falling on knees_06-10-2021_20-25-34
